batch_idx,start_block,end_block,num_blocks,num_txs,seq_time_s,seq_tput,par_time_s,par_tput,graph_time_s,graph_tput,integrated_time_s,integrated_tput,num_integrated_groups
0,16774645,16774744,100,13679,0.675327,20255.37,0.478837,28567.16,0.465105,29410.57,0.350110,39070.59,19
1,16774745,16774844,100,14553,0.651830,22326.37,0.426912,34088.99,0.424004,34322.80,0.330548,44026.88,17
2,16774845,16774944,100,13931,0.616148,22609.82,0.402342,34624.73,0.411229,33876.48,0.320503,43465.99,16
3,16774945,16775044,100,13901,0.670184,20742.06,0.474430,29300.45,0.466304,29811.04,0.358932,38728.74,14
4,16775045,16775144,100,14066,0.690180,20380.20,0.489405,28741.05,0.482287,29165.20,0.367072,38319.42,21
5,16775145,16775244,100,13375,0.632528,21145.32,0.422011,31693.49,0.426752,31341.37,0.333272,40132.35,18
6,16775245,16775344,100,14060,0.715541,19649.48,0.491959,28579.60,0.492984,28520.22,0.337706,41633.90,26
7,16775345,16775444,100,13097,0.635480,20609.61,0.433692,30198.87,0.436606,29997.29,0.328535,39864.87,22
8,16775445,16775544,100,13416,0.678872,19762.19,0.405180,33111.17,0.414185,32391.30,0.343200,39090.96,19
9,16775545,16775644,100,14084,0.662334,21264.20,0.433405,32496.14,0.436413,32272.16,0.331117,42534.78,19
10,16775645,16775744,100,14225,0.649883,21888.55,0.447295,31802.25,0.446902,31830.23,0.324847,43789.78,12
11,16775745,16775844,100,14412,0.639101,22550.44,0.448654,32122.75,0.433399,33253.44,0.330593,43594.32,14
12,16775845,16775944,100,13180,0.639977,20594.48,0.442667,29774.06,0.438427,30062.01,0.297187,44349.24,14
13,16775945,16776044,100,14450,0.670714,21544.20,0.422581,34194.66,0.434332,33269.49,0.326525,44253.88,19
14,16776045,16776144,100,14110,0.781025,18066.01,0.640895,22016.08,0.505192,27929.98,0.375936,37532.95,19
15,16776145,16776244,100,13388,0.658124,20342.68,0.448800,29830.68,0.444831,30096.83,0.357080,37492.96,14
16,16776245,16776344,100,14314,0.718040,19934.81,0.520283,27511.97,0.477529,29975.15,0.369280,38761.93,21
17,16776345,16776444,100,14382,0.670536,21448.50,0.453402,31720.18,0.461741,31147.33,0.357582,40220.10,11
18,16776445,16776544,100,14191,0.724982,19574.27,0.500215,28369.78,0.525700,26994.49,0.419858,33799.49,31
19,16776545,16776644,100,14870,0.794132,18724.86,0.592621,25091.91,0.587639,25304.67,0.462576,32146.09,29
20,16776645,16776744,100,14874,0.757422,19637.66,0.544556,27314.01,0.561613,26484.41,0.421656,35275.17,23
21,16776745,16776844,100,15018,0.688815,21802.67,0.504679,29757.51,0.499702,30053.93,0.368056,40803.59,18
22,16776845,16776944,100,16167,0.711281,22729.41,0.454123,35600.46,0.493178,32781.27,0.396714,40752.29,28
23,16776945,16777044,100,15610,0.712880,21897.10,0.485927,32124.19,0.484324,32230.50,0.372784,41874.15,13
24,16777045,16777144,100,15393,0.745530,20647.05,0.500417,30760.34,0.500763,30739.12,0.421538,36516.27,31
25,16777145,16777244,100,15575,0.820683,18978.10,0.488391,31890.40,0.546759,28486.06,0.480662,32403.25,36
26,16777245,16777344,100,15004,0.768365,19527.17,0.489003,30682.82,0.522083,28738.70,0.444268,33772.37,35
27,16777345,16777444,100,15907,0.773941,20553.25,0.506125,31428.97,0.507961,31315.39,0.419813,37890.71,30
28,16777445,16777544,100,17133,0.676054,25342.66,0.442868,38686.47,0.444373,38555.48,0.342359,50043.96,30
29,16777545,16777644,100,15750,0.708046,22244.32,0.466725,33745.76,0.485652,32430.65,0.405013,38887.63,32
30,16777645,16777744,100,16020,0.679066,23591.22,0.430532,37209.80,0.445480,35961.24,0.355282,45090.88,27
31,16777745,16777844,100,17300,0.605729,28560.63,0.457369,37825.06,0.486785,35539.33,0.409261,42271.26,42
32,16777845,16777944,100,15673,0.620832,25245.15,0.359420,43606.35,0.373291,41985.99,0.309246,50681.40,20
33,16777945,16778044,100,14808,0.583181,25391.77,0.353621,41875.37,0.360376,41090.40,0.302311,48982.62,19
34,16778045,16778144,100,17223,0.639189,26945.09,0.399783,43080.82,0.438332,39292.12,0.387216,44479.07,28
35,16778145,16778244,100,14729,0.623575,23620.24,0.402703,36575.37,0.420428,35033.38,0.337649,43622.16,17
36,16778245,16778344,100,14230,0.640837,22205.33,0.422401,33688.33,0.418055,34038.61,0.321530,44257.19,26
37,16778345,16778444,100,14563,0.631757,23051.58,0.434131,33545.16,0.434035,33552.59,0.311529,46746.80,15
38,16778445,16778544,100,14766,0.637210,23172.88,0.437186,33775.11,0.443026,33329.86,0.357283,41328.55,27
39,16778545,16778644,100,15804,0.656160,24085.57,0.423416,37325.00,0.432092,36575.53,0.336499,46966.00,25
40,16778645,16778744,100,16064,0.661025,24301.64,0.422264,38042.53,0.440737,36448.06,0.361071,44489.89,26
41,16778745,16778844,100,15896,0.657884,24162.31,0.474055,33531.99,0.475742,33413.06,0.385940,41187.74,41
42,16778845,16778944,100,14379,0.688185,20894.08,0.477131,30136.39,0.478014,30080.70,0.426519,33712.44,27
43,16778945,16779044,100,14535,0.721093,20156.89,0.509108,28549.93,0.511099,28438.69,0.382877,37962.62,20
44,16779045,16779144,100,15203,0.722582,21039.83,0.497119,30582.19,0.509819,29820.39,0.422401,35991.88,43
45,16779145,16779244,100,15017,0.766535,19590.76,0.561928,26724.08,0.568944,26394.51,0.467019,32155.04,54
46,16779245,16779344,100,14849,0.763511,19448.31,0.480489,30903.91,0.507182,29277.46,0.406637,36516.61,23
47,16779345,16779444,100,14417,0.706191,20415.17,0.497537,28976.72,0.499494,28863.19,0.416646,34602.54,38
48,16779445,16779544,100,13748,0.646785,21255.90,0.437432,31428.91,0.444048,30960.63,0.373986,36760.78,19
49,16779545,16779644,100,14524,0.668424,21728.74,0.464394,31275.17,0.467943,31037.96,0.354557,40963.80,15
50,18581726,18581825,100,14635,0.887988,16481.07,0.783772,18672.53,0.762138,19202.57,0.563700,25962.41,15
51,18581826,18581925,100,14705,0.753271,19521.52,0.586149,25087.49,0.593129,24792.23,0.444810,33059.02,22
52,18581926,18582025,100,13744,0.799373,17193.49,0.661684,20771.23,0.631550,21762.32,0.484495,28367.69,22
53,18582026,18582125,100,13339,0.913020,14609.75,0.954405,13976.25,0.865978,15403.39,0.438033,30452.08,18
54,18582126,18582225,100,13302,0.817697,16267.63,0.660569,20137.19,0.674872,19710.42,0.418280,31801.64,18
55,18582226,18582325,100,15419,0.845778,18230.55,0.780060,19766.43,0.727999,21179.98,0.478480,32224.97,15
56,18582326,18582425,100,15541,0.821715,18912.88,0.738154,21053.88,0.691940,22460.03,0.547740,28372.93,24
57,18582426,18582525,100,14202,0.694063,20462.12,0.539344,26331.98,0.547381,25945.34,0.420806,33749.54,13
58,18582526,18582625,100,13584,0.749439,18125.55,0.527827,25735.72,0.531696,25548.43,0.411257,33030.46,19
59,18582626,18582725,100,14206,0.790566,17969.39,0.584319,24312.06,0.576497,24641.93,0.481701,29491.30,18
60,18582726,18582825,100,14594,0.931652,15664.64,0.846336,17243.74,0.763713,19109.27,0.582459,25055.84,25
61,18582826,18582925,100,14306,1.458625,9807.87,1.682829,8501.16,1.474455,9702.57,0.872250,16401.25,37
62,18582926,18583025,100,14637,0.910136,16082.22,0.774846,18890.20,0.683208,21423.92,0.497371,29428.76,29
63,18583026,18583125,100,19445,0.962561,20201.31,0.826732,23520.33,0.779963,24930.67,0.543242,35794.35,23
64,18583126,18583225,100,22352,0.870026,25691.19,0.721427,30983.05,0.690281,32380.99,0.415504,53794.85,29
65,18583226,18583325,100,15072,1.146834,13142.27,1.129961,13338.51,1.041761,14467.81,0.510030,29551.17,29
66,18583326,18583425,100,15082,0.918169,16426.17,0.757658,19906.08,0.702729,21462.03,0.514933,29289.25,29
67,18583426,18583525,100,15003,0.819040,18317.79,0.552833,27138.40,0.556384,26965.21,0.410807,36520.81,24
68,18583526,18583625,100,15544,1.187016,13095.02,1.146889,13553.18,1.105614,14059.15,0.470344,33048.12,28
69,18583626,18583725,100,15573,0.988810,15749.24,0.921557,16898.57,0.876010,17777.19,0.591428,26331.20,43
70,18583726,18583825,100,14916,0.816935,18258.50,0.632561,23580.35,0.642937,23199.78,0.490597,30403.78,30
71,18583826,18583925,100,14683,1.530066,9596.32,1.711994,8576.55,1.431233,10258.98,0.763695,19226.27,33
72,18583926,18584025,100,15413,1.289713,11950.72,1.271287,12123.93,1.102925,13974.65,0.652924,23606.13,24
73,18584026,18584125,100,14890,1.107761,13441.53,1.019192,14609.61,0.931118,15991.53,0.430875,34557.61,36
74,18584126,18584225,100,15759,1.095359,14387.07,0.965886,16315.58,0.880626,17895.23,0.550068,28649.18,23
75,18584226,18584325,100,15407,0.955508,16124.41,0.763599,20176.83,0.742442,20751.78,0.483883,31840.37,21
76,18584326,18584425,100,14274,1.144636,12470.34,1.079303,13225.20,1.004339,14212.33,0.679278,21013.48,33
77,18584426,18584525,100,15126,1.083201,13964.17,0.949254,15934.61,0.947107,15970.73,0.741533,20398.29,24
78,18584526,18584625,100,15285,1.048696,14575.24,0.951113,16070.64,0.872274,17523.16,0.585344,26112.84,31
79,18584626,18584725,100,15843,1.188917,13325.57,1.114949,14209.61,1.054035,15030.82,0.484677,32687.74,29
80,18584726,18584825,100,15299,1.003993,15238.15,0.891523,17160.52,0.848640,18027.66,0.687182,22263.40,30
81,18584826,18584925,100,15405,1.043588,14761.57,0.968337,15908.72,0.897405,17166.17,0.534823,28803.93,41
82,18584926,18585025,100,16427,0.865924,18970.49,0.620006,26494.90,0.648700,25322.97,0.588123,27931.23,29
83,18585026,18585125,100,16389,0.829971,19746.48,0.570077,28748.77,0.569462,28779.79,0.382012,42901.75,18
84,18585126,18585225,100,16604,0.760180,21842.20,0.537848,30871.19,0.552472,30054.02,0.443703,37421.45,21
85,18585226,18585325,100,16370,0.790369,20711.86,0.529648,30907.30,0.541364,30238.45,0.409654,39960.51,13
86,18585326,18585425,100,17024,0.779745,21832.77,0.515971,32994.10,0.546257,31164.80,0.442470,38474.96,22
87,18585426,18585525,100,15987,0.816494,19580.06,0.532698,30011.39,0.565974,28246.87,0.426884,37450.45,28
88,18585526,18585625,100,16127,0.783434,20585.02,0.602767,26754.94,0.598720,26935.79,0.444662,36267.97,26
89,18585626,18585725,100,16163,2.433206,6642.68,3.135986,5154.04,2.801057,5770.32,0.498998,32390.93,15
90,18585726,18585825,100,17010,0.825303,20610.62,0.648559,26227.36,0.648376,26234.77,0.552749,30773.48,21
91,18585826,18585925,100,16515,0.824166,20038.44,0.700956,23560.66,0.722018,22873.40,0.590575,27964.28,30
92,18585926,18586025,100,16042,0.865621,18532.37,0.794818,20183.23,0.732146,21910.92,0.406148,39497.87,14
93,18586026,18586125,100,15510,1.091562,14209.00,1.057761,14663.05,0.999330,15520.40,0.480811,32257.97,20
94,18586126,18586225,100,15436,0.888606,17371.04,0.739493,20873.76,0.713689,21628.45,0.501834,30759.20,23
95,18586226,18586325,100,15203,0.950855,15988.77,0.884831,17181.81,0.827159,18379.77,0.469238,32399.35,27
96,18586326,18586425,100,15333,0.778663,19691.45,0.576562,26593.84,0.568707,26961.15,0.429323,35714.38,28
97,18586426,18586525,100,15430,0.812896,18981.51,0.535054,28838.21,0.598349,25787.64,0.476547,32378.76,39
98,18586526,18586625,100,15149,0.924615,16384.11,0.730537,20736.80,0.709475,21352.40,0.496853,30489.89,31
99,18586626,18586725,100,15848,0.762902,20773.31,0.523014,30301.28,0.536694,29528.95,0.447155,35441.88,19
